"timestamp","user_id","content_resource_id","part","metadata","complete","answer","chapter_number","section_number","zybook_code"
"2014-08-28 15:12:47",1839,17205,1,"{\"type\":\"incorrect\"}",0,64,1,2,"MTechCSCI340DiscMathFall14"
"2014-08-28 01:43:54",1839,17205,1,"{\"type\":\"incorrect\"}",0,8,1,2,"MTechCSCI340DiscMathFall14"
"2014-08-28 01:44:13",1839,17205,1,"{\"type\":\"incorrect\"}",0,1,1,2,"MTechCSCI340DiscMathFall14"
"2014-08-28 00:10:38",1839,17205,0,"{\"type\":\"incorrect\"}",0,4,1,2,"MTechCSCI340DiscMathFall14"
"2014-08-28 00:10:47",1839,17205,0,"{\"type\":\"incorrect\"}",0,3,1,2,"MTechCSCI340DiscMathFall14"
"2014-08-28 00:10:52",1839,17205,0,"{\"type\":\"forfeit\"}",0,NULL,1,2,"MTechCSCI340DiscMathFall14"
"2014-08-28 00:11:40",1839,17205,1,"{\"type\":\"incorrect\"}",0,8,1,2,"MTechCSCI340DiscMathFall14"
"2014-08-26 20:43:16",1839,17205,0,"{\"type\":\"incorrect\"}",0,16,1,2,"MTechCSCI340DiscMathFall14"
"2014-08-28 00:07:45",1839,17205,0,"{\"type\":\"forfeit\"}",0,NULL,1,2,"MTechCSCI340DiscMathFall14"
"2014-08-28 15:42:21",1839,17205,1,"{\"type\":\"incorrect\"}",0,4,1,2,"MTechCSCI340DiscMathFall14"
"2014-09-03 22:50:06",1839,17205,0,"{\"type\":\"incorrect\"}",0,16,1,2,"MTechCSCI340DiscMathFall14"
"2014-09-03 22:50:11",1839,17205,0,"{\"type\":\"incorrect\"}",0,4,1,2,"MTechCSCI340DiscMathFall14"
"2014-09-03 22:50:12",1839,17205,0,"{\"type\":\"incorrect\"}",0,4,1,2,"MTechCSCI340DiscMathFall14"
"2014-09-03 22:50:18",1839,17205,0,"{\"type\":\"incorrect\"}",0,4,1,2,"MTechCSCI340DiscMathFall14"
"2014-11-06 04:39:24",1839,20506,0,"{\"type\":\"incorrect\"}",0,1,9,2,"MTechCSCI340DiscMathFall14"
"2014-11-06 04:39:27",1839,20506,0,"{\"type\":\"incorrect\"}",0,3,9,2,"MTechCSCI340DiscMathFall14"
"2014-11-06 04:39:28",1839,20506,0,"{\"type\":\"incorrect\"}",0,3,9,2,"MTechCSCI340DiscMathFall14"
"2014-11-06 04:39:28",1839,20506,0,"{\"type\":\"incorrect\"}",0,3,9,2,"MTechCSCI340DiscMathFall14"
"2014-11-06 04:40:12",1839,20506,1,"{\"type\":\"incorrect\"}",0,6,9,2,"MTechCSCI340DiscMathFall14"
"2014-10-21 06:18:32",1839,20506,1,"{\"type\":\"incorrect\"}",0,27,9,2,"MTechCSCI340DiscMathFall14"
"2014-11-20 05:07:11",1839,20506,1,"{\"type\":\"incorrect\"}",0,80,9,2,"MTechCSCI340DiscMathFall14"
"2014-10-23 14:54:12",1839,20506,2,"{\"type\":\"incorrect\"}",0,72,9,2,"MTechCSCI340DiscMathFall14"
"2014-10-23 14:54:35",1839,20506,2,"{\"type\":\"forfeit\"}",0,NULL,9,2,"MTechCSCI340DiscMathFall14"
"2014-10-21 02:37:01",1839,20506,1,"{\"type\":\"incorrect\"}",0,36,9,2,"MTechCSCI340DiscMathFall14"
"2014-10-21 02:38:05",1839,20506,1,"{\"type\":\"forfeit\"}",0,NULL,9,2,"MTechCSCI340DiscMathFall14"
"2014-10-16 13:11:09",1839,20506,1,"{\"type\":\"incorrect\"}",0,6,9,2,"MTechCSCI340DiscMathFall14"
"2014-10-21 15:20:57",1839,20506,0,"{\"type\":\"forfeit\"}",0,NULL,9,2,"MTechCSCI340DiscMathFall14"
"2014-10-21 15:21:05",1839,20506,1,"{\"type\":\"forfeit\"}",0,NULL,9,2,"MTechCSCI340DiscMathFall14"
"2014-10-21 15:21:08",1839,20506,2,"{\"type\":\"forfeit\"}",0,NULL,9,2,"MTechCSCI340DiscMathFall14"
"2014-10-21 13:17:58",1839,20506,0,"{\"type\":\"incorrect\"}",0,8,9,2,"MTechCSCI340DiscMathFall14"
"2014-10-21 13:18:23",1839,20506,0,"{\"type\":\"incorrect\"}",0,27,9,2,"MTechCSCI340DiscMathFall14"
"2014-10-21 13:18:27",1839,20506,0,"{\"type\":\"incorrect\"}",0,27,9,2,"MTechCSCI340DiscMathFall14"
"2014-10-21 13:18:36",1839,20506,0,"{\"type\":\"incorrect\"}",0,6,9,2,"MTechCSCI340DiscMathFall14"
"2014-10-21 13:19:37",1839,20506,1,"{\"type\":\"incorrect\"}",0,6,9,2,"MTechCSCI340DiscMathFall14"
"2014-11-20 15:49:27",1839,20506,0,"{\"type\":\"incorrect\"}",0,6,9,2,"MTechCSCI340DiscMathFall14"
"2014-10-14 22:48:03",1839,20506,0,"{\"type\":\"incorrect\"}",0,1,9,2,"MTechCSCI340DiscMathFall14"
"2014-10-14 22:48:52",1839,20506,0,"{\"type\":\"incorrect\"}",0,12,9,2,"MTechCSCI340DiscMathFall14"
"2014-10-14 22:48:55",1839,20506,0,"{\"type\":\"forfeit\"}",0,NULL,9,2,"MTechCSCI340DiscMathFall14"
"2014-10-20 23:52:26",1839,20514,1,"{\"type\":\"incorrect\"}",0,32,9,2,"MTechCSCI340DiscMathFall14"
"2014-11-06 04:47:44",1839,20514,2,"{\"type\":\"incorrect\"}",0,256,9,2,"MTechCSCI340DiscMathFall14"
"2014-11-06 04:57:11",1839,20514,2,"{\"type\":\"incorrect\"}",0,24,9,2,"MTechCSCI340DiscMathFall14"
"2014-11-06 04:57:12",1839,20514,2,"{\"type\":\"incorrect\"}",0,24,9,2,"MTechCSCI340DiscMathFall14"
"2014-11-06 04:57:12",1839,20514,2,"{\"type\":\"incorrect\"}",0,24,9,2,"MTechCSCI340DiscMathFall14"
"2014-11-06 04:59:31",1839,20514,3,"{\"type\":\"incorrect\"}",0,2,9,2,"MTechCSCI340DiscMathFall14"
"2014-11-23 19:27:18",1839,20514,2,"{\"type\":\"incorrect\"}",0,512,9,2,"MTechCSCI340DiscMathFall14"
"2014-11-23 19:28:25",1839,20514,2,"{\"type\":\"incorrect\"}",0,256,9,2,"MTechCSCI340DiscMathFall14"
"2014-11-23 19:28:25",1839,20514,2,"{\"type\":\"incorrect\"}",0,256,9,2,"MTechCSCI340DiscMathFall14"
"2014-11-23 19:28:26",1839,20514,2,"{\"type\":\"incorrect\"}",0,256,9,2,"MTechCSCI340DiscMathFall14"
"2014-11-23 19:28:26",1839,20514,2,"{\"type\":\"incorrect\"}",0,256,9,2,"MTechCSCI340DiscMathFall14"
"2014-11-23 19:28:26",1839,20514,2,"{\"type\":\"incorrect\"}",0,256,9,2,"MTechCSCI340DiscMathFall14"
"2014-11-23 19:28:26",1839,20514,2,"{\"type\":\"incorrect\"}",0,256,9,2,"MTechCSCI340DiscMathFall14"
"2014-11-23 19:28:26",1839,20514,2,"{\"type\":\"incorrect\"}",0,256,9,2,"MTechCSCI340DiscMathFall14"
"2014-11-23 19:28:26",1839,20514,2,"{\"type\":\"incorrect\"}",0,256,9,2,"MTechCSCI340DiscMathFall14"
"2014-10-20 15:31:42",1839,20514,0,"{\"type\":\"incorrect\"}",0,12,9,2,"MTechCSCI340DiscMathFall14"
"2014-10-20 15:33:44",1839,20514,0,"{\"type\":\"incorrect\"}",0,36,9,2,"MTechCSCI340DiscMathFall14"
"2014-10-20 15:33:52",1839,20514,0,"{\"type\":\"forfeit\"}",0,NULL,9,2,"MTechCSCI340DiscMathFall14"
"2014-10-20 15:34:32",1839,20514,1,"{\"type\":\"incorrect\"}",0,32,9,2,"MTechCSCI340DiscMathFall14"
"2014-10-20 15:35:52",1839,20514,3,"{\"type\":\"incorrect\"}",0,32,9,2,"MTechCSCI340DiscMathFall14"
"2014-10-21 06:22:35",1839,20514,1,"{\"type\":\"incorrect\"}",0,32,9,2,"MTechCSCI340DiscMathFall14"
"2014-10-21 06:23:54",1839,20514,2,"{\"type\":\"incorrect\"}",0,64,9,2,"MTechCSCI340DiscMathFall14"
"2014-11-20 05:08:51",1839,20514,0,"{\"type\":\"incorrect\"}",0,32,9,2,"MTechCSCI340DiscMathFall14"
"2014-11-20 05:09:56",1839,20514,2,"{\"type\":\"incorrect\"}",0,48,9,2,"MTechCSCI340DiscMathFall14"
"2014-11-20 05:10:15",1839,20514,2,"{\"type\":\"forfeit\"}",0,NULL,9,2,"MTechCSCI340DiscMathFall14"
"2014-10-23 14:55:37",1839,20514,0,"{\"type\":\"incorrect\"}",0,36,9,2,"MTechCSCI340DiscMathFall14"
"2014-10-23 14:55:49",1839,20514,0,"{\"type\":\"incorrect\"}",0,6,9,2,"MTechCSCI340DiscMathFall14"
"2014-10-23 14:55:50",1839,20514,0,"{\"type\":\"incorrect\"}",0,6,9,2,"MTechCSCI340DiscMathFall14"
"2014-10-23 14:55:51",1839,20514,0,"{\"type\":\"forfeit\"}",0,NULL,9,2,"MTechCSCI340DiscMathFall14"
"2014-10-23 14:56:04",1839,20514,1,"{\"type\":\"incorrect\"}",0,32,9,2,"MTechCSCI340DiscMathFall14"
"2014-10-23 14:56:34",1839,20514,2,"{\"type\":\"incorrect\"}",0,8,9,2,"MTechCSCI340DiscMathFall14"
"2014-10-23 14:56:47",1839,20514,2,"{\"type\":\"forfeit\"}",0,NULL,9,2,"MTechCSCI340DiscMathFall14"
"2014-10-21 02:40:25",1839,20514,1,"{\"type\":\"incorrect\"}",0,48,9,2,"MTechCSCI340DiscMathFall14"
"2014-10-21 02:40:44",1839,20514,2,"{\"type\":\"incorrect\"}",0,18,9,2,"MTechCSCI340DiscMathFall14"
"2014-10-21 02:40:50",1839,20514,2,"{\"type\":\"incorrect\"}",0,64,9,2,"MTechCSCI340DiscMathFall14"
"2014-10-21 02:40:57",1839,20514,2,"{\"type\":\"incorrect\"}",0,62,9,2,"MTechCSCI340DiscMathFall14"
"2014-10-21 02:40:58",1839,20514,2,"{\"type\":\"incorrect\"}",0,62,9,2,"MTechCSCI340DiscMathFall14"
"2014-10-21 02:40:59",1839,20514,2,"{\"type\":\"forfeit\"}",0,NULL,9,2,"MTechCSCI340DiscMathFall14"
"2014-10-16 13:17:06",1839,20514,0,"{\"type\":\"incorrect\"}",0,32,9,2,"MTechCSCI340DiscMathFall14"
"2014-10-16 13:18:48",1839,20514,2,"{\"type\":\"incorrect\"}",0,48,9,2,"MTechCSCI340DiscMathFall14"
"2014-10-16 13:19:36",1839,20514,2,"{\"type\":\"forfeit\"}",0,NULL,9,2,"MTechCSCI340DiscMathFall14"
"2014-10-21 15:21:35",1839,20514,0,"{\"type\":\"forfeit\"}",0,NULL,9,2,"MTechCSCI340DiscMathFall14"
"2014-10-21 15:21:45",1839,20514,1,"{\"type\":\"forfeit\"}",0,NULL,9,2,"MTechCSCI340DiscMathFall14"
"2014-10-21 15:21:58",1839,20514,2,"{\"type\":\"forfeit\"}",0,NULL,9,2,"MTechCSCI340DiscMathFall14"
"2014-10-21 15:22:14",1839,20514,3,"{\"type\":\"forfeit\"}",0,NULL,9,2,"MTechCSCI340DiscMathFall14"
"2014-10-21 07:44:31",1839,20514,0,"{\"type\":\"incorrect\"}",0,180,9,2,"MTechCSCI340DiscMathFall14"
"2014-10-21 07:44:41",1839,20514,0,"{\"type\":\"forfeit\"}",0,NULL,9,2,"MTechCSCI340DiscMathFall14"
"2014-10-21 07:44:44",1839,20514,0,"{\"type\":\"incorrect\"}",0,62,9,2,"MTechCSCI340DiscMathFall14"
"2014-10-21 07:45:48",1839,20514,3,"{\"type\":\"incorrect\"}",0,512,9,2,"MTechCSCI340DiscMathFall14"
"2014-10-21 13:20:31",1839,20514,0,"{\"type\":\"incorrect\"}",0,"2^6",9,2,"MTechCSCI340DiscMathFall14"
"2014-10-21 13:22:38",1839,20514,3,"{\"type\":\"incorrect\"}",0,5,9,2,"MTechCSCI340DiscMathFall14"
"2014-10-28 04:22:58",1839,20514,3,"{\"type\":\"incorrect\"}",0,24,9,2,"MTechCSCI340DiscMathFall14"
"2014-11-12 02:55:17",1839,20514,2,"{\"type\":\"incorrect\"}",0,48,9,2,"MTechCSCI340DiscMathFall14"
"2014-11-12 02:55:58",1839,20514,3,"{\"type\":\"incorrect\"}",0,64,9,2,"MTechCSCI340DiscMathFall14"
"2014-10-21 14:54:41",1839,20514,0,"{\"type\":\"incorrect\"}",0,16,9,2,"MTechCSCI340DiscMathFall14"
"2014-11-20 15:50:41",1839,20514,0,"{\"type\":\"incorrect\"}",0,128,9,2,"MTechCSCI340DiscMathFall14"
"2014-10-21 15:27:08",1839,20514,3,"{\"type\":\"incorrect\"}",0,32,9,2,"MTechCSCI340DiscMathFall14"
"2014-10-14 22:51:17",1839,20514,2,"{\"type\":\"incorrect\"}",0,18,9,2,"MTechCSCI340DiscMathFall14"
"2014-10-14 22:51:19",1839,20514,2,"{\"type\":\"forfeit\"}",0,NULL,9,2,"MTechCSCI340DiscMathFall14"
"2014-10-14 22:51:31",1839,20514,3,"{\"type\":\"forfeit\"}",0,NULL,9,2,"MTechCSCI340DiscMathFall14"
"2014-11-12 03:56:24",1839,20521,1,"{\"type\":\"incorrect\"}",0,504,9,3,"MTechCSCI340DiscMathFall14"
"2014-11-23 22:24:06",1839,20521,0,"{\"type\":\"incorrect\"}",0,17,9,3,"MTechCSCI340DiscMathFall14"
"2014-11-23 22:27:26",1839,20521,0,"{\"type\":\"incorrect\"}",0,1000,9,3,"MTechCSCI340DiscMathFall14"
"2014-11-23 22:27:28",1839,20521,0,"{\"type\":\"incorrect\"}",0,1000,9,3,"MTechCSCI340DiscMathFall14"
"2014-11-23 22:27:29",1839,20521,0,"{\"type\":\"incorrect\"}",0,1000,9,3,"MTechCSCI340DiscMathFall14"
"2014-11-23 22:27:29",1839,20521,0,"{\"type\":\"incorrect\"}",0,1000,9,3,"MTechCSCI340DiscMathFall14"
"2014-11-23 22:27:29",1839,20521,0,"{\"type\":\"incorrect\"}",0,1000,9,3,"MTechCSCI340DiscMathFall14"
"2014-11-23 22:27:29",1839,20521,0,"{\"type\":\"incorrect\"}",0,1000,9,3,"MTechCSCI340DiscMathFall14"
"2014-11-23 22:29:52",1839,20521,0,"{\"type\":\"incorrect\"}",0,720,9,3,"MTechCSCI340DiscMathFall14"
"2014-11-23 22:29:53",1839,20521,0,"{\"type\":\"incorrect\"}",0,720,9,3,"MTechCSCI340DiscMathFall14"
"2014-11-23 22:29:53",1839,20521,0,"{\"type\":\"incorrect\"}",0,720,9,3,"MTechCSCI340DiscMathFall14"
"2014-11-23 22:29:53",1839,20521,0,"{\"type\":\"incorrect\"}",0,720,9,3,"MTechCSCI340DiscMathFall14"
"2014-11-23 22:29:53",1839,20521,0,"{\"type\":\"incorrect\"}",0,720,9,3,"MTechCSCI340DiscMathFall14"
"2014-11-23 22:29:54",1839,20521,0,"{\"type\":\"incorrect\"}",0,720,9,3,"MTechCSCI340DiscMathFall14"
"2014-11-23 22:29:54",1839,20521,0,"{\"type\":\"incorrect\"}",0,720,9,3,"MTechCSCI340DiscMathFall14"
"2014-11-23 22:29:54",1839,20521,0,"{\"type\":\"incorrect\"}",0,720,9,3,"MTechCSCI340DiscMathFall14"
"2014-11-23 22:29:54",1839,20521,0,"{\"type\":\"incorrect\"}",0,720,9,3,"MTechCSCI340DiscMathFall14"
"2014-11-23 22:29:55",1839,20521,0,"{\"type\":\"incorrect\"}",0,720,9,3,"MTechCSCI340DiscMathFall14"
"2014-11-23 22:29:55",1839,20521,0,"{\"type\":\"incorrect\"}",0,720,9,3,"MTechCSCI340DiscMathFall14"
"2014-11-23 22:31:22",1839,20521,0,"{\"type\":\"incorrect\"}",0,1089,9,3,"MTechCSCI340DiscMathFall14"
"2014-11-23 22:32:47",1839,20521,0,"{\"type\":\"incorrect\"}",0,10000,9,3,"MTechCSCI340DiscMathFall14"
"2014-11-23 22:33:06",1839,20521,0,"{\"type\":\"incorrect\"}",0,84,9,3,"MTechCSCI340DiscMathFall14"
"2014-11-23 22:33:06",1839,20521,0,"{\"type\":\"incorrect\"}",0,84,9,3,"MTechCSCI340DiscMathFall14"
"2014-11-23 22:33:06",1839,20521,0,"{\"type\":\"incorrect\"}",0,84,9,3,"MTechCSCI340DiscMathFall14"
"2014-11-23 22:33:06",1839,20521,0,"{\"type\":\"incorrect\"}",0,84,9,3,"MTechCSCI340DiscMathFall14"
"2014-11-23 22:33:07",1839,20521,0,"{\"type\":\"incorrect\"}",0,84,9,3,"MTechCSCI340DiscMathFall14"
"2014-11-23 22:33:31",1839,20521,0,"{\"type\":\"incorrect\"}",0,34,9,3,"MTechCSCI340DiscMathFall14"
"2014-11-23 22:33:33",1839,20521,0,"{\"type\":\"incorrect\"}",0,34,9,3,"MTechCSCI340DiscMathFall14"
"2014-11-23 22:33:33",1839,20521,0,"{\"type\":\"incorrect\"}",0,34,9,3,"MTechCSCI340DiscMathFall14"
"2014-11-23 22:33:33",1839,20521,0,"{\"type\":\"incorrect\"}",0,34,9,3,"MTechCSCI340DiscMathFall14"
"2014-11-23 22:36:50",1839,20521,0,"{\"type\":\"incorrect\"}",0,120960,9,3,"MTechCSCI340DiscMathFall14"
"2014-10-28 06:29:36",1839,20521,0,"{\"type\":\"forfeit\"}",0,NULL,9,3,"MTechCSCI340DiscMathFall14"
"2014-11-20 05:24:11",1839,20521,0,"{\"type\":\"incorrect\"}",0,720,9,3,"MTechCSCI340DiscMathFall14"
"2014-11-20 05:25:16",1839,20521,2,"{\"type\":\"incorrect\"}",0,1260,9,3,"MTechCSCI340DiscMathFall14"
"2014-10-28 14:56:48",1839,20521,0,"{\"type\":\"incorrect\"}",0,30,9,3,"MTechCSCI340DiscMathFall14"
"2014-10-28 14:56:52",1839,20521,0,"{\"type\":\"incorrect\"}",0,40,9,3,"MTechCSCI340DiscMathFall14"
"2014-10-28 14:57:37",1839,20521,0,"{\"type\":\"incorrect\"}",0,8,9,3,"MTechCSCI340DiscMathFall14"
"2014-10-28 14:57:39",1839,20521,0,"{\"type\":\"forfeit\"}",0,NULL,9,3,"MTechCSCI340DiscMathFall14"
"2014-10-28 14:58:17",1839,20521,2,"{\"type\":\"incorrect\"}",0,2520,9,3,"MTechCSCI340DiscMathFall14"
"2014-10-28 14:58:36",1839,20521,2,"{\"type\":\"forfeit\"}",0,NULL,9,3,"MTechCSCI340DiscMathFall14"
"2014-10-21 02:42:38",1839,20521,0,"{\"type\":\"forfeit\"}",0,NULL,9,3,"MTechCSCI340DiscMathFall14"
"2014-10-21 02:43:13",1839,20521,2,"{\"type\":\"incorrect\"}",0,2520,9,3,"MTechCSCI340DiscMathFall14"
"2014-10-21 02:43:14",1839,20521,2,"{\"type\":\"forfeit\"}",0,NULL,9,3,"MTechCSCI340DiscMathFall14"
"2014-10-28 02:47:52",1839,20521,0,"{\"type\":\"incorrect\"}",0,90,9,3,"MTechCSCI340DiscMathFall14"
"2014-10-28 02:48:33",1839,20521,0,"{\"type\":\"incorrect\"}",0,34,9,3,"MTechCSCI340DiscMathFall14"
"2014-10-28 02:49:55",1839,20521,0,"{\"type\":\"incorrect\"}",0,34,9,3,"MTechCSCI340DiscMathFall14"
"2014-10-28 02:50:07",1839,20521,0,"{\"type\":\"forfeit\"}",0,NULL,9,3,"MTechCSCI340DiscMathFall14"
"2014-10-28 02:51:41",1839,20521,1,"{\"type\":\"incorrect\"}",0,1008,9,3,"MTechCSCI340DiscMathFall14"
"2014-10-28 00:46:02",1839,20521,0,"{\"type\":\"forfeit\"}",0,NULL,9,3,"MTechCSCI340DiscMathFall14"
"2014-10-28 00:46:14",1839,20521,1,"{\"type\":\"forfeit\"}",0,NULL,9,3,"MTechCSCI340DiscMathFall14"
"2014-10-28 00:46:24",1839,20521,2,"{\"type\":\"forfeit\"}",0,NULL,9,3,"MTechCSCI340DiscMathFall14"
"2014-11-06 12:30:10",1839,20521,0,"{\"type\":\"forfeit\"}",0,NULL,9,3,"MTechCSCI340DiscMathFall14"
"2014-12-03 00:04:22",1839,20521,0,"{\"type\":\"incorrect\"}",0,720,9,3,"MTechCSCI340DiscMathFall14"
"2014-11-20 15:52:48",1839,20521,1,"{\"type\":\"incorrect\"}",0,504,9,3,"MTechCSCI340DiscMathFall14"
"2014-10-28 14:36:44",1839,20521,0,"{\"type\":\"incorrect\"}",0,4320,9,3,"MTechCSCI340DiscMathFall14"
"2014-10-28 14:37:13",1839,20521,0,"{\"type\":\"forfeit\"}",0,NULL,9,3,"MTechCSCI340DiscMathFall14"
"2014-10-27 22:31:53",1839,20535,2,"{\"type\":\"forfeit\"}",0,NULL,9,3,"MTechCSCI340DiscMathFall14"
"2014-11-12 04:14:22",1839,20535,0,"{\"type\":\"incorrect\"}",0,22394880000,9,3,"MTechCSCI340DiscMathFall14"
"2014-11-12 04:17:36",1839,20535,0,"{\"type\":\"incorrect\"}",0,360,9,3,"MTechCSCI340DiscMathFall14"
"2014-11-12 04:17:37",1839,20535,0,"{\"type\":\"incorrect\"}",0,360,9,3,"MTechCSCI340DiscMathFall14"
"2014-11-12 04:17:37",1839,20535,0,"{\"type\":\"incorrect\"}",0,360,9,3,"MTechCSCI340DiscMathFall14"
"2014-11-12 04:17:37",1839,20535,0,"{\"type\":\"incorrect\"}",0,360,9,3,"MTechCSCI340DiscMathFall14"
"2014-11-12 04:17:37",1839,20535,0,"{\"type\":\"incorrect\"}",0,360,9,3,"MTechCSCI340DiscMathFall14"
"2014-11-12 04:17:37",1839,20535,0,"{\"type\":\"incorrect\"}",0,360,9,3,"MTechCSCI340DiscMathFall14"
"2014-11-12 04:17:38",1839,20535,0,"{\"type\":\"incorrect\"}",0,360,9,3,"MTechCSCI340DiscMathFall14"
"2014-11-12 04:17:38",1839,20535,0,"{\"type\":\"incorrect\"}",0,360,9,3,"MTechCSCI340DiscMathFall14"
"2014-11-12 04:18:32",1839,20535,0,"{\"type\":\"incorrect\"}",0,1440,9,3,"MTechCSCI340DiscMathFall14"
"2014-11-12 04:20:08",1839,20535,0,"{\"type\":\"incorrect\"}",0,12441600,9,3,"MTechCSCI340DiscMathFall14"
"2014-11-12 04:28:53",1839,20535,0,"{\"type\":\"incorrect\"}",0,255024,9,3,"MTechCSCI340DiscMathFall14"
"2014-11-12 04:28:53",1839,20535,0,"{\"type\":\"incorrect\"}",0,255024,9,3,"MTechCSCI340DiscMathFall14"
"2014-11-12 04:28:54",1839,20535,0,"{\"type\":\"incorrect\"}",0,255024,9,3,"MTechCSCI340DiscMathFall14"
"2014-11-12 04:28:54",1839,20535,0,"{\"type\":\"incorrect\"}",0,255024,9,3,"MTechCSCI340DiscMathFall14"
"2014-11-12 04:28:54",1839,20535,0,"{\"type\":\"incorrect\"}",0,255024,9,3,"MTechCSCI340DiscMathFall14"
"2014-11-12 04:28:54",1839,20535,0,"{\"type\":\"incorrect\"}",0,255024,9,3,"MTechCSCI340DiscMathFall14"
"2014-11-12 04:28:54",1839,20535,0,"{\"type\":\"incorrect\"}",0,255024,9,3,"MTechCSCI340DiscMathFall14"
"2014-11-12 04:29:12",1839,20535,0,"{\"type\":\"forfeit\"}",0,NULL,9,3,"MTechCSCI340DiscMathFall14"
"2014-11-23 22:47:43",1839,20535,0,"{\"type\":\"incorrect\"}",0,15,9,3,"MTechCSCI340DiscMathFall14"
"2014-11-23 22:54:51",1839,20535,2,"{\"type\":\"incorrect\"}",0,25,9,3,"MTechCSCI340DiscMathFall14"
"2014-11-23 22:56:35",1839,20535,2,"{\"type\":\"incorrect\"}",0,26,9,3,"MTechCSCI340DiscMathFall14"
"2014-11-23 22:56:35",1839,20535,2,"{\"type\":\"incorrect\"}",0,26,9,3,"MTechCSCI340DiscMathFall14"
"2014-11-23 22:56:36",1839,20535,2,"{\"type\":\"incorrect\"}",0,26,9,3,"MTechCSCI340DiscMathFall14"
"2014-11-23 22:56:36",1839,20535,2,"{\"type\":\"incorrect\"}",0,26,9,3,"MTechCSCI340DiscMathFall14"
"2014-11-23 22:57:26",1839,20535,2,"{\"type\":\"incorrect\"}",0,200,9,3,"MTechCSCI340DiscMathFall14"
"2014-11-23 22:57:26",1839,20535,2,"{\"type\":\"incorrect\"}",0,200,9,3,"MTechCSCI340DiscMathFall14"
"2014-11-23 22:57:26",1839,20535,2,"{\"type\":\"incorrect\"}",0,200,9,3,"MTechCSCI340DiscMathFall14"
"2014-11-23 22:57:53",1839,20535,2,"{\"type\":\"incorrect\"}",0,12,9,3,"MTechCSCI340DiscMathFall14"
"2014-11-23 22:57:53",1839,20535,2,"{\"type\":\"incorrect\"}",0,12,9,3,"MTechCSCI340DiscMathFall14"
"2014-10-20 15:40:56",1839,20535,1,"{\"type\":\"incorrect\"}",0,15,9,3,"MTechCSCI340DiscMathFall14"
"2014-10-20 15:41:25",1839,20535,1,"{\"type\":\"incorrect\"}",0,45,9,3,"MTechCSCI340DiscMathFall14"
"2014-10-20 15:41:28",1839,20535,1,"{\"type\":\"incorrect\"}",0,12,9,3,"MTechCSCI340DiscMathFall14"
"2014-10-20 15:41:31",1839,20535,1,"{\"type\":\"incorrect\"}",0,9,9,3,"MTechCSCI340DiscMathFall14"
"2014-10-20 15:41:32",1839,20535,1,"{\"type\":\"incorrect\"}",0,9,9,3,"MTechCSCI340DiscMathFall14"
"2014-10-20 15:41:34",1839,20535,1,"{\"type\":\"forfeit\"}",0,NULL,9,3,"MTechCSCI340DiscMathFall14"
"2014-10-20 15:42:30",1839,20535,0,"{\"type\":\"incorrect\"}",0,720,9,3,"MTechCSCI340DiscMathFall14"
"2014-10-20 15:44:10",1839,20535,2,"{\"type\":\"incorrect\"}",0,12,9,3,"MTechCSCI340DiscMathFall14"
"2014-10-20 15:44:29",1839,20535,2,"{\"type\":\"incorrect\"}",0,60,9,3,"MTechCSCI340DiscMathFall14"
"2014-10-20 15:44:31",1839,20535,2,"{\"type\":\"incorrect\"}",0,60,9,3,"MTechCSCI340DiscMathFall14"
"2014-10-20 15:44:32",1839,20535,2,"{\"type\":\"forfeit\"}",0,NULL,9,3,"MTechCSCI340DiscMathFall14"
"2014-10-20 15:44:44",1839,20535,0,"{\"type\":\"forfeit\"}",0,NULL,9,3,"MTechCSCI340DiscMathFall14"
"2014-10-28 06:33:50",1839,20535,0,"{\"type\":\"incorrect\"}",0,125,9,3,"MTechCSCI340DiscMathFall14"
"2014-10-28 06:34:00",1839,20535,0,"{\"type\":\"forfeit\"}",0,NULL,9,3,"MTechCSCI340DiscMathFall14"
"2014-10-28 14:59:38",1839,20535,0,"{\"type\":\"incorrect\"}",0,216,9,3,"MTechCSCI340DiscMathFall14"
"2014-10-28 14:59:52",1839,20535,0,"{\"type\":\"incorrect\"}",0,125,9,3,"MTechCSCI340DiscMathFall14"
"2014-10-28 15:00:08",1839,20535,0,"{\"type\":\"incorrect\"}",0,27,9,3,"MTechCSCI340DiscMathFall14"
"2014-10-28 15:00:44",1839,20535,1,"{\"type\":\"incorrect\"}",0,15,9,3,"MTechCSCI340DiscMathFall14"
"2014-10-28 15:00:55",1839,20535,1,"{\"type\":\"incorrect\"}",0,180,9,3,"MTechCSCI340DiscMathFall14"
"2014-10-28 15:01:42",1839,20535,2,"{\"type\":\"incorrect\"}",0,30,9,3,"MTechCSCI340DiscMathFall14"
"2014-10-28 15:01:44",1839,20535,2,"{\"type\":\"forfeit\"}",0,NULL,9,3,"MTechCSCI340DiscMathFall14"
"2014-10-21 02:44:44",1839,20535,1,"{\"type\":\"forfeit\"}",0,NULL,9,3,"MTechCSCI340DiscMathFall14"
"2014-10-21 02:44:49",1839,20535,2,"{\"type\":\"forfeit\"}",0,NULL,9,3,"MTechCSCI340DiscMathFall14"
"2014-10-28 03:11:13",1839,20535,0,"{\"type\":\"incorrect\"}",0,4320,9,3,"MTechCSCI340DiscMathFall14"
